gene,SI_15001,SI_15002,SI_15003,SI_15004,SI_16462,SI_16463,SI_16464,SI_16465,SI_16466,SI_16467,SI_16468,GTEX.1117F.0226.SM.5GZZ7,GTEX.1117F.0426.SM.5EGHI,GTEX.1117F.0526.SM.5EGHJ,GTEX.1117F.0626.SM.5N9CS,GTEX.1117F.0726.SM.5GIEN,GTEX.1117F.1326.SM.5EGHH,GTEX.1117F.2426.SM.5EGGH,GTEX.1117F.2526.SM.5GZY6,GTEX.1117F.2826.SM.5GZXL,GTEX.1117F.2926.SM.5GZYI
ENSP00000402515,27089,10232,19635,16325,13912,3649,7586,10204,4732,14880,5890,7672,34690,8903,8546,5161,5474,7725,16484,7651,12085
ENSP00000355261,10590,7571,12897,13090,3302,2041,7718,6167,2011,5181,1916,5639,4851,4300,5989,4466,3229,6199,6623,5815,5827
ENSP00000410254,11186,6937,12557,17721,7389,2734,2266,7129,4146,10020,4733,3251,1680,3440,4346,3247,3276,4380,6461,5729,4205
ENSP00000438748,1285,993,1026,1312,565,166,419,550,536,760,550,418,248,224,472,190,262,383,563,527,520
ENSP00000391549,931,534,614,341,488,68,96,436,402,593,587,2600,1402,1887,1439,965,562,923,1084,1156,1247
ENSP00000427407,385,280,735,512,307,112,18,335,84,151,109,901,1151,620,820,769,427,563,650,743,621
ENSP00000465660,2,7,1,11,3,0,0,17,3,2,19,13,3,0,0,0,2,0,10,69,17
ENSP00000215531,1997,1456,331,958,14,125,1432,83,89,37,624,11,8,6,2,13,2,5,13,11,41
ENSP00000485491,574,365,1002,443,362,114,41,473,291,462,326,863,1479,996,811,643,621,673,891,664,961
ENSP00000490028,35,17,1,116,0,0,14,0,28,1,1,2,18,0,2,0,0,2,0,3,0
ENSP00000364363,183,66,106,66,20,1,312,29,41,171,9,136,39,95,188,417,39,85,1454,140,1039
ENSP00000432842,1823,1048,924,1722,900,215,237,636,472,1007,558,1787,1008,900,2710,1525,1515,1859,3133,1903,2492
ENSP00000456026,154,22,12,32,0,0,0,0,21,2,5,0,0,0,4,4,5,2,0,4,0
ENSP00000428128,935,864,2968,934,1356,216,169,1333,503,1599,500,263,171,375,281,162,227,326,463,261,284
ENSP00000424282,77,594,1469,488,1187,341,302,571,270,189,230,101,87,160,128,95,90,127,223,190,130
ENSP00000358616,699,636,716,411,583,155,113,381,127,374,222,1634,1296,1887,2048,1231,1613,1460,2143,1901,1827
ENSP00000355110,22,40,4,6,66,1,3,181,15,18,14,1528,2812,370,820,234,459,47,199,624,281
ENSP00000348630,390,730,1231,428,3903,177,150,4351,482,1220,856,16595,790,6082,13349,5467,3674,30577,2021,4772,3692
ENSP00000405187,2389,2502,2222,2137,1134,548,1137,1962,880,2141,921,2926,1680,3289,3450,1472,1747,3776,3835,3313,2655
ENSP00000398663,5249,3742,6255,4241,6927,942,12702,7789,2061,14517,2475,8057,2461,57256,27180,6848,10906,33571,5347,10259,4591
ENSP00000489489,593,429,456,777,155,12,211,172,166,331,145,732,355,389,764,394,381,693,1539,898,1130
ENSP00000355326,5225,2327,3751,2737,1828,451,3253,2347,686,2813,1257,5182,4140,6305,3638,1266,1624,2488,4589,3348,3373
ENSP00000304360,1911,567,1187,841,562,281,183,746,362,1590,583,1294,1191,1384,1616,878,1022,1268,1592,1951,813
ENSP00000254976,424,418,169,319,198,49,0,109,16,17,3,75,34,91,1031,291,350,762,41,37,13
ENSP00000506670,862,526,712,1158,274,119,531,349,349,674,271,1077,594,634,822,1123,704,2792,1011,1268,945
ENSP00000429776,1,3,0,20,4,5,0,3,0,0,580,2,2,50,62,59,16,10,2,17,14
ENSP00000370200,2099,1410,2422,1989,1237,428,927,1235,831,2400,1337,1309,483,1308,2828,1503,1191,2338,2793,1897,1338
ENSP00000509362,1578,1548,1707,2272,1083,422,2390,1612,601,1620,483,2240,1014,1305,1541,759,795,1326,2068,1381,1224
ENSP00000357674,545,356,423,509,259,92,112,261,164,339,268,1262,842,738,1596,1003,748,1127,1579,1419,1075
ENSP00000501102,279,364,236,117,499,36,17,675,35,52,66,440,5,87,579,232,283,603,384,272,516
ENSP00000421380,705,498,860,737,295,103,157,291,139,258,133,1358,1002,1490,1451,824,940,849,1167,1535,1090
ENSP00000401100,7,13,54,31,8,4,61,13,11,10,9,316,43,31,43,6,6,17,54,122,115
ENSP00000293861,255,187,177,335,80,32,76,132,46,83,68,619,1936,608,580,905,308,574,650,611,401
ENSP00000432595,988,469,694,1288,308,238,334,381,201,784,313,391,724,249,1031,782,461,770,1051,727,783
ENSP00000412566,1802,1538,1616,1290,890,168,602,1293,374,546,461,5736,3605,4882,4107,1739,3186,3656,5875,5111,5129
ENSP00000342374,1931,1286,2475,1806,1748,389,284,1663,604,948,688,4660,3163,4677,3607,3378,3345,3344,5858,4296,5617
ENSP00000266735,177,171,179,135,133,32,92,115,57,65,41,813,467,1104,1156,584,852,814,1535,1450,1051
ENSP00000217381,803,912,1122,511,193,264,183,426,219,380,309,3218,6177,3224,3315,4412,735,961,759,1706,1135
ENSP00000338191,1478,1100,1588,1563,649,148,848,1202,362,1499,594,3992,927,2634,3532,1518,1818,2756,3856,2494,2585
ENSP00000341442,31,13,27,24,21,12,11,49,16,46,17,0,0,0,0,0,0,0,0,5,2
ENSP00000456224,1477,951,1266,959,869,107,154,532,283,689,392,464,296,225,871,596,487,829,1032,871,717
ENSP00000463201,228,152,245,216,361,66,0,151,110,511,153,9,4,7,24,22,6,20,34,10,11
ENSP00000261531,1719,1027,1145,1076,1459,272,316,993,257,946,565,3645,3588,3752,2864,1962,2707,2333,3232,3194,3632
ENSP00000343709,1899,1010,3652,1107,1481,444,104,1145,513,457,1042,356,27,65,313,244,468,257,132,333,63
ENSP00000464136,294,159,228,231,99,8,162,145,107,135,68,890,537,865,1257,438,442,775,1624,994,691
ENSP00000398789,6181,3006,4054,3631,2999,691,1146,2088,1149,3908,2030,2511,1782,2655,3498,1732,2250,2499,3327,2450,2439
ENSP00000265909,3745,1897,2152,3207,1193,553,1254,2196,849,2126,842,3194,1994,2582,4589,2169,1885,3641,3991,3873,2114
ENSP00000311427,7260,2494,29697,5479,4428,859,4452,5519,3402,8213,3748,6962,585,5614,5515,3477,5309,4339,6771,3809,3927
ENSP00000366988,2264,1491,2312,1354,903,192,804,852,359,1036,500,2924,2711,1299,3249,1961,2865,2626,3771,3335,2463
ENSP00000482920,3406,2172,5201,2076,2656,559,2095,3731,914,2767,1713,13325,2049,10292,7958,4825,7154,7677,3260,12709,5695
ENSP00000330341,7433,12686,8596,4061,3336,1154,12062,10573,318,433,936,3507,466,10726,6251,5300,10461,4097,1084,3476,1389
ENSP00000374645,4804,1659,6454,4228,1865,454,594,1799,1039,1280,1192,5441,4437,6005,8409,6440,4752,4911,11749,6075,5084
ENSP00000435559,649,797,836,137,278,23,7107,216,86,574,279,78,41,328,126,85,60,126,38,91,23
ENSP00000240123,10572,9814,5922,13500,9051,2238,4389,9486,4976,12593,5217,23996,10060,28008,21784,7630,8237,9825,8516,14926,9555
ENSP00000263054,16,219,19,8,11,3,193,1,41,8,8,523,10,48,1355,305,20,1512,335,141,972
ENSP00000422185,1127,198,3738,63,2312,69,405,1066,66,415,297,372,141,100,386,131,146,657,607,103,132
ENSP00000508626,14167,7339,6583,8430,6054,2655,1200,4636,3118,9507,4946,4344,6048,3545,4223,1942,2690,3865,4127,3261,2107
ENSP00000367965,16,10,53,7,0,0,3,0,16,1,13,42,0,10,17,0,6,12,6,47,20
ENSP00000334879,1247,379,124,678,26,1,214,80,93,134,130,36,10,25,31,2,6,2,589,72,100
ENSP00000347646,641,520,753,643,445,120,985,378,260,556,308,382,77,382,1335,724,716,2246,1677,704,582
ENSP00000439311,6,21,4,5,5,13,33,5,9,9,5,213,72,69,59,165,35,432,4921,88,1907
ENSP00000244745,752,1454,1116,466,879,133,1458,1688,497,900,1120,4754,290,1003,888,1301,1865,7649,1823,3713,3379
ENSP00000258381,4999,2137,4127,3330,2207,1160,477,1987,893,2787,1147,834,299,840,868,656,730,683,660,773,532
ENSP00000395195,1712,465,1888,948,1137,378,525,770,318,1271,450,1079,492,1703,1082,717,1058,1042,1334,1046,536
ENSP00000364430,0,1,726,14,18,23,0,32,5,13,2,1121,10,40,16,4,18,311,46,119,1712
ENSP00000227135,292,131,101,285,107,113,48,134,45,91,65,44,18,76,87,35,57,39,81,56,21
ENSP00000427716,907,344,1167,845,457,112,379,372,159,326,172,311,55,125,301,135,180,197,242,370,735
ENSP00000337804,7644,616,888,3479,2833,449,98,279,782,318,263,13,5,6,7,15,8,5,593,39,27
ENSP00000505928,1013,457,1748,396,349,343,1307,897,227,655,306,126,12,148,96,167,550,122,115,135,36
ENSP00000340982,269,65,64,516,90,47,50,30,39,189,36,119,26,72,227,121,35,362,66,103,52
ENSP00000282470,32087,21316,47413,26972,150787,6085,2808,33739,9164,47033,19788,28843,18039,153199,167716,62975,89372,101599,21073,37110,11746
ENSP00000514413,70,15,32,37,31,1,89,28,10,35,9,38,20,44,43,20,19,59,20,20,9
ENSP00000420753,9,5,11,23,3,2,0,3,4,10,0,10,8,26,10,6,1,11,5,9,2
ENSP00000380354,79,14,2,7,7,0,0,0,7,34,0,21,4,3,22,7,51,4,0,38,2
ENSP00000302917,172,68,236,203,57,1,61,53,42,65,16,21,177,28,73,108,48,65,96,61,49
ENSP00000361597,281,99,442,236,153,2,39,95,69,183,59,173,40,56,92,40,31,89,70,40,20
ENSP00000461933,163,74,141,118,25,14,72,77,31,106,15,214,63,112,415,173,164,424,378,320,220
ENSP00000280191,95,21,19,67,32,1,1,18,36,10,4,2,21,3,2,9,2,21,0,10,1
ENSP00000420003,877,510,994,423,213,82,343,269,154,468,159,179,36,93,142,98,111,124,214,327,147
ENSP00000366690,116,57,86,151,62,353,100,242,22,176,53,9,3,6,14,5,10,10,6,11,8
ENSP00000449406,1985,1001,2046,1375,1827,544,257,1176,382,1808,655,1142,1182,671,1287,782,1283,1105,2455,1015,1151
ENSP00000468818,85,36,37,105,49,19,43,43,26,62,27,79,14,25,51,41,51,51,233,29,49
ENSP00000503507,5093,1936,1556,2691,3384,1315,421,3759,1351,6929,2458,1081,512,2180,2689,552,1918,2108,286,2653,561
ENSP00000369080,64,39,11,124,3,0,28,33,9,5,2,4,7,6,1,1,2,31,12,14,6
ENSP00000468474,505,272,517,176,462,129,898,1457,82,117,61,3045,335,1139,1854,1158,1107,669,787,1763,949
ENSP00000341091,1509,1352,1254,2935,915,646,1065,1080,774,1470,491,776,605,449,866,340,278,897,645,627,394
ENSP00000518838,2951,1657,1998,3381,835,703,1284,2743,440,747,404,1106,173,530,662,371,825,400,151,607,456
ENSP00000295872,5208,1048,1651,2187,2036,375,381,902,617,3156,911,587,98,353,773,642,652,1176,1755,1128,830
ENSP00000297423,6533,3109,7901,4849,3521,1075,1381,2862,1738,4789,1967,2634,2592,1713,3448,2126,2413,2998,3484,3542,2715
ENSP00000364043,13,11,24,17,12,4,24,10,11,30,9,23,2,4,15,7,8,9,15,27,8
ENSP00000489963,409,185,147,264,224,37,269,83,106,276,78,93,53,107,236,122,128,214,224,156,123
ENSP00000364018,962,415,422,530,339,148,38,228,198,648,322,263,34,714,712,289,316,486,523,400,218
ENSP00000296695,92,12,429,7,154,75,0,147,8,49,21,16,54,145,13,56,44,54,4,7,99
ENSP00000430264,61,93,62,37,29,16,0,516,51,272,85,49,512,185,102,34,92,70,72490,48,36735
ENSP00000457076,2029,2797,5729,2324,86,622,4518,2059,808,639,2423,1102,78,84,151,61,127,98,14371,2057,14752
ENSP00000387266,5825,4392,13113,3376,3880,686,2127,2955,1003,3077,3341,1531,929,2130,1142,833,630,779,444,973,592
ENSP00000257100,54,60,251,23,275,61,73,539,12,19,36,114,6,15,324,23,412,581,89,748,31
ENSP00000280098,517,388,414,364,310,215,142,279,183,439,245,1720,519,2403,2630,1017,1227,1463,1944,2356,2121
ENSP00000467540,39,46,181,65,64,69,112,129,11,56,17,138,253,355,180,223,73,255,106,76,54
ENSP00000511806,274,79,103,122,105,20,53,156,69,429,127,137,110,86,474,179,317,295,186,368,125
ENSP00000430872,438,425,262,815,159,202,32,115,90,155,48,277,74,224,399,143,197,349,334,406,386
ENSP00000361816,21815,19029,15549,18908,10939,2966,15218,17995,9104,20891,13158,24284,4711,14057,18836,10345,11784,16162,14040,15927,20355
ENSP00000216484,2954,2261,1354,2305,1222,325,1876,1205,497,1426,1292,2689,545,1273,5689,1158,6587,2332,4857,6933,2111
ENSP00000473378,1002,628,1178,1085,425,252,349,737,175,402,191,1975,2288,1596,1342,998,2094,1067,1238,1375,820
ENSP00000508666,1759,841,1142,2191,357,286,915,1271,515,735,334,2727,245,2117,2918,1165,1588,5964,6730,1978,2062
ENSP00000341324,2015,1016,1709,1307,1082,119,326,809,417,962,541,415,439,310,395,222,375,315,506,624,310
ENSP00000459615,3081,2221,3509,4378,1931,1093,1988,2093,950,5629,1549,4729,611,2077,3499,1703,3028,3424,4824,4786,8447
ENSP00000478290,353,236,296,281,622,82,189,865,138,869,494,841,85,545,994,427,550,567,774,839,1365
ENSP00000265729,2099,1369,1923,1101,1180,133,206,809,404,635,640,2669,761,2630,4191,2148,3271,2452,2662,4754,2268
ENSP00000461179,68,41,41,26,20,1,11,36,14,105,20,140,17749,400,1500,10137,171,152,97,227,75
ENSP00000267884,2337,1060,1434,1940,1834,720,170,1557,718,1350,926,7205,7178,8072,9854,5647,6130,7072,8709,9048,7000
ENSP00000418401,869,860,671,1206,877,64,358,641,255,301,226,1609,815,638,1492,1016,1282,1137,1898,1739,1299
ENSP00000215917,852,489,1176,531,467,93,200,574,306,669,295,417,1206,369,555,467,336,535,676,560,459
ENSP00000476253,185,121,279,217,183,8,166,105,105,310,88,41,31,16,48,33,23,62,241,53,37
ENSP00000420195,1503,775,902,837,1044,362,314,730,243,1123,450,6373,3762,7043,7054,3161,6684,6016,7348,8331,4324
ENSP00000359989,6206,2823,6664,3030,5891,1028,4078,5316,1692,6584,2306,33907,15266,33946,20647,9808,16305,24240,21766,18554,18381
ENSP00000350877,9404,8645,6995,7600,5952,1316,24111,9945,2700,5729,2621,5556,2802,4115,8300,4607,5094,7591,13741,8876,7589
ENSP00000452123,4720,2708,7039,3081,3410,471,8222,4617,1170,4793,1456,35197,16398,41537,37387,18408,17237,38782,31122,34573,24349
ENSP00000480140,1354,1306,957,1594,408,261,196,818,498,789,327,2736,3414,3481,3074,1290,1409,2513,3286,2576,2403
ENSP00000371388,1364,1079,1383,965,490,60,254,910,144,259,196,690,1109,416,1277,964,978,908,2453,1578,626
ENSP00000401115,33,22,54,32,55,10,73,51,15,42,29,624,378,356,521,271,358,270,603,504,824
ENSP00000322977,1335,1516,2558,1286,1782,619,262,890,659,2200,722,1609,610,2085,3057,1614,1557,2177,2403,2427,2289
ENSP00000479674,881,672,1934,732,837,105,299,1241,312,873,383,4447,1982,15253,5238,1828,2057,4770,6756,3204,2894
ENSP00000445360,780,211,701,231,623,24,9,260,229,406,216,726,1161,806,2874,2257,758,2186,904,1334,831
ENSP00000265044,670,628,1484,573,1477,283,91,838,244,315,378,3440,2434,3413,5753,3898,4536,3993,3340,5097,3132
ENSP00000317331,2681,2321,5147,2398,1153,504,1047,2117,863,722,712,3755,2170,3453,5479,4813,6492,3904,5781,4443,4251
ENSP00000340279,2004,1714,1328,2194,892,215,232,493,169,491,216,168,63,110,436,224,111,782,1034,236,286
ENSP00000509475,173,31,88,31,42,48,43,172,3,35,6,87,3,27,10,10,1,11,2,2,8
ENSP00000433495,704,454,1077,361,658,94,145,1326,264,1000,349,1935,106,1251,2219,2995,1138,863,2133,1249,1179
ENSP00000265261,630,330,310,621,685,111,263,592,336,934,463,424,164,197,400,765,347,295,180,459,856
ENSP00000355273,86,160,30,137,62,40,1,44,102,109,105,16,3,409,2811,13,88,297,733,49,32
ENSP00000225276,345,164,482,75,24,49,89,363,37,22,28,106,148,63,263,43,30,59,1103,205,567
ENSP00000438109,3241,2283,3835,2164,1433,623,999,2693,869,2214,698,11731,7202,15964,13081,4782,5973,5285,3452,8407,3535
ENSP00000377092,4169,2411,2383,3254,1568,468,1468,1634,658,2333,1204,815,310,812,1827,1007,759,834,1124,903,703
ENSP00000379353,453,112,80,726,112,78,56,60,140,82,66,200,15,59,315,572,117,482,119,279,249
ENSP00000445492,123,23,117,47,37,10,81,23,15,104,21,19,1090,17,28,442,16,16,10,16,10
ENSP00000312946,12558,10705,48567,15204,36182,6710,17784,42667,6057,28272,9062,24716,2749,5187,29289,9993,15506,11820,3513,15003,11483
ENSP00000273183,17,59,115,55,106,10,15,25,47,120,27,497,106,181,179,57,121,899,84,265,212
ENSP00000377987,10328,3080,6875,3991,5403,1067,1362,3888,1964,5329,2690,4020,3084,4564,3985,2441,4523,4119,4416,4122,3997
ENSP00000400359,114,13,40,112,30,23,0,48,16,66,28,160,1437,96,276,211,123,470,188,241,116
ENSP00000469657,1583,750,2662,778,305,137,1116,594,449,254,272,487,45,73,140,171,249,263,4743,579,2476
ENSP00000009041,1307,1090,1142,816,1134,178,378,829,345,570,526,1053,446,1275,1638,965,1555,1147,656,1544,441
ENSP00000338030,4743,4001,1776,3115,1304,931,820,1084,997,1179,1005,2549,7609,1531,3688,3591,2780,2435,4903,3902,3102
ENSP00000428031,2492,1381,1956,2021,869,807,1255,1776,1235,5686,951,2643,851,1327,2004,1147,2472,1416,523,1481,497
ENSP00000501127,37420,8913,10853,27927,6471,10897,1594,5041,6094,6327,4189,5244,2036,2421,3543,2554,2303,2381,3886,3317,3090
ENSP00000264657,13960,10822,17093,8571,8044,2199,4498,11519,2421,5492,3600,18257,8796,21373,17575,9212,15142,10992,11551,18974,8670
ENSP00000341208,1890,1016,3531,1836,695,615,1539,2087,681,1205,613,4917,2023,2780,3250,1500,2039,2478,1370,3761,2294
ENSP00000513944,3330,2104,4184,2395,1215,659,1585,2012,1092,2649,1207,9376,12760,8324,6919,4160,5354,10174,4812,7205,5572
ENSP00000360922,9182,6988,10405,7275,5947,1488,2134,7316,2045,4571,3203,5357,2513,5414,5396,3100,4263,4257,5362,5277,4392
ENSP00000237642,573,542,780,376,313,119,595,306,181,135,109,1743,2511,2864,2002,2672,1231,884,612,1314,308
ENSP00000265087,1923,1756,6275,1798,3058,443,4082,3085,179,876,511,31322,130,134,931,3415,2768,691,363,4364,1161
ENSP00000369419,3459,2753,2892,200,4074,105,360,4623,761,2339,524,7727,1156,1324,32571,2746,28932,1752,2921,18579,3329
ENSP00000443168,38,20,13,65,12,0,23,0,13,12,21,0,0,0,0,0,2,0,5,0,0
ENSP00000353544,1354,346,265,855,709,70,49,618,307,900,418,146,48,70,82,32,36,42,403,77,104
ENSP00000432210,2141,1562,3088,2195,1537,600,857,2549,774,1973,765,7331,4836,4369,4835,1480,2885,2586,8440,4678,4191
ENSP00000351646,1446,1439,2212,2048,1275,304,1071,1820,435,1059,648,2866,2363,2105,4170,3146,3063,4196,5031,5802,4578
ENSP00000418350,324,265,276,357,166,62,325,192,72,243,73,911,244,730,843,399,355,658,707,612,755
ENSP00000442539,5062,2825,8448,3859,1859,762,3156,3094,935,2182,1698,4793,1207,3496,2841,1472,2098,2448,6052,3030,7933
ENSP00000509322,42,570,43,769,348,2,47,41,236,17,227,16,78,8,34,213,10,436,23,1,10
ENSP00000370891,971,681,1348,820,717,205,607,1011,321,943,401,1922,705,2145,2182,1416,978,2533,3065,1798,1360
ENSP00000352245,1807,1668,2069,1036,541,241,1947,1456,331,753,315,3650,4056,5629,4590,2843,2339,2719,4404,4205,4305
ENSP00000361025,40,23,65,44,29,0,1,21,9,49,5,75,39,61,37,35,21,79,67,73,42
ENSP00000220876,0,8,1,18,33,0,0,31,14,4,2,5000,12,27,849,887,3,4,273,20,296
ENSP00000286713,6591,6224,6946,6982,4862,827,978,5300,2328,3711,3038,29466,5867,20092,22909,14040,23575,14573,10098,21383,13220
ENSP00000432626,3245,1718,1794,2231,1447,345,612,1192,613,1579,1213,326,602,243,373,352,377,455,1768,619,442
ENSP00000295770,5600,3316,6310,3996,4350,1772,1729,5770,1695,4426,3558,6061,2485,3233,6585,4115,4024,4960,6479,4870,4720
ENSP00000513678,366,242,600,589,122,175,874,686,97,102,90,502,94,247,306,131,633,132,570,932,688
ENSP00000388348,2848,1460,3554,2628,1795,873,2197,2379,965,4590,1527,7154,3236,7303,11527,5622,6111,11138,14528,7737,9248
ENSP00000294179,1006,639,1103,979,674,148,517,721,207,637,214,3430,1753,2584,2307,1245,1900,2478,2482,2401,2684
ENSP00000365530,2073,657,1905,1112,902,236,99,663,435,1775,550,523,90,453,1326,552,710,883,764,765,437
ENSP00000516590,2145,1098,2749,1193,2283,544,550,2295,630,2799,1231,1889,608,1714,2301,965,1154,1259,4825,1386,1439
ENSP00000379928,223,29,59,38,136,15,2,276,6,31,42,677,64,234,192,351,192,600,50,382,798
ENSP00000419325,898,317,699,491,314,103,117,256,213,359,312,2284,4484,3040,2682,2715,2206,1473,2819,2612,1884
ENSP00000355156,138,185,24,75,20,36,0,80,181,135,51,21,0,7,156,12,129,15,4,64,15
ENSP00000358918,1010,633,940,940,413,514,204,527,476,1172,504,1196,323,610,1246,556,674,1310,3120,1101,1779
ENSP00000401187,645,309,355,527,225,89,97,56,137,352,92,289,126,107,261,101,21,173,71,78,134
ENSP00000308067,12924,7425,5858,10863,2671,1197,882,2958,4622,11613,6590,1600,899,1407,2641,1680,1373,2378,2604,2513,1981
ENSP00000513575,5721,3905,18812,2096,17981,3080,5357,14784,1891,5357,3230,6567,2126,4499,5040,3602,6541,14994,12826,3640,3588
ENSP00000457912,391,209,130,364,134,149,136,142,33,180,45,523,374,137,1682,848,978,230,518,753,244
ENSP00000343645,653,373,412,815,281,280,534,537,142,930,213,30,11,13,36,7,22,19,28,17,13
ENSP00000353600,51,43,22,62,16,0,91,13,18,76,19,13,2,11,15,4,10,9,32,20,9
ENSP00000201586,11,11,260,11,8,24,0,55,1,4,6,5,41,15,1,4,27,3,6404,63,7102
ENSP00000376077,60,45,48,48,42,11,13,23,13,37,21,2787,1870,1850,3060,1520,1929,2025,2982,2433,2705
ENSP00000380995,2328,927,3464,1764,1687,322,360,1419,438,1008,832,5516,3416,2628,3707,2953,2784,2147,3914,3338,2820
ENSP00000318635,26,14,33,27,24,1,6,54,12,57,7,7,2,7,57,38,44,48,126,40,63
ENSP00000508791,10918,7531,21310,10413,4773,2017,7407,6709,3224,7198,2613,12136,11239,40680,14856,6225,4138,7098,4953,8703,5691
ENSP00000347558,1149,1398,709,1574,763,219,666,1246,444,937,597,266,32,67,655,421,357,206,163,332,219
ENSP00000337976,244,228,115,359,102,59,241,217,113,231,133,446,567,681,166,88,85,236,135,211,132
ENSP00000367582,388,296,179,195,270,109,63,333,113,265,204,151,42,84,256,94,127,133,345,260,108
ENSP00000443243,7,20,13,13,59,13,0,34,14,11,3,688,82,126,320,33,850,35,76,1729,74
ENSP00000364549,9413,10240,6096,5011,5886,1425,10984,7996,2861,11327,3972,5075,101874,15018,10716,9058,2818,27047,7592,5642,3745
ENSP00000288513,0,15,3,0,2,14,11,0,0,5,142,33,0,0,2,1,0,0,0,5,6
ENSP00000501355,177,133,149,234,85,53,150,106,119,142,87,113,23,92,146,53,54,72,136,103,42
ENSP00000367911,129,52,107,53,31,25,112,74,2,35,21,63,14,61,103,38,63,113,101,101,121
ENSP00000293695,11,3,15,48,16,0,6,30,3,55,4,65,76,100,39,30,25,46,56,36,24
ENSP00000245934,7980,5517,9236,8140,3653,1589,7396,5048,2203,6627,2138,4523,4026,3969,5718,3186,3461,6083,6933,4615,4445
ENSP00000351614,31,18,23,29,23,1,0,12,9,67,15,42,4,37,28,20,33,10,12,44,26
ENSP00000386439,83,217,37,83,318,88,0,140,66,153,205,90,351,102,206,97,79,181,66,73,43
ENSP00000484577,4653,1849,2647,3261,2549,448,1678,1551,640,1554,912,5458,3730,12358,7762,4025,4536,5828,8755,6590,5889
ENSP00000501132,113703,41408,74559,53771,20070,11681,19592,21825,19770,84494,40642,9335,11678,8307,13366,4442,12285,8208,14568,18159,14993
ENSP00000450562,2324,992,764,2462,1218,714,1112,1806,746,3278,816,5579,456,3986,4022,1842,2302,791,615,4054,2022
ENSP00000225777,2868,2520,5637,4044,962,767,2151,2380,1814,1318,1551,3199,22421,3271,5065,2838,2752,3209,6928,4872,7190
ENSP00000388869,5395,1630,2419,3208,1613,553,886,1956,1040,3127,1177,1644,753,1629,1167,507,962,733,1089,1317,798
ENSP00000453040,5196,2098,5573,8024,2066,1314,1240,1455,1919,4046,1326,2422,24651,11273,7583,6960,1611,4410,769,4995,1998
ENSP00000263233,38,23,30,34,19,5,12,22,8,35,16,77,53,629,290,171,106,80,44,170,52
ENSP00000388336,2568,2594,3305,2483,1532,274,649,2231,1200,1306,1703,6623,6626,4860,5971,2910,5098,4857,10604,7412,6696
ENSP00000228567,29,12,0,1,0,1,0,0,3,1,0,0,0,0,21,4,2,0,2,0,0
ENSP00000363443,51,50,48,63,16,13,17,19,55,101,67,57,12,88,125,13,37,64,93,29,29
ENSP00000508274,60,56,36,79,29,10,0,50,8,44,21,3,0,0,0,4,0,6,14,0,2
ENSP00000263846,15,58,23,16,68,0,4,314,24,41,14,268,86,49,251,904,452,312,980,874,255
ENSP00000392469,1,6,29,0,193,55,0,120,0,4,43,69,1,2,21,7,13,7,803,497,4245
ENSP00000374610,14266,9353,5198,9828,7772,2608,712,2773,3053,6493,9225,3804,322,5291,3521,1194,1442,1765,686,1967,815
ENSP00000353631,1592,640,4819,1064,960,778,2192,2532,216,533,712,664,358,240,513,466,2710,289,341,208,314
ENSP00000366395,2272,2357,2546,3220,1493,344,1348,2915,966,1539,833,4063,1976,4048,4455,2140,3586,3798,3721,3807,3250
ENSP00000288422,8455,3018,3536,5970,2787,1865,558,3246,1771,4577,3316,1405,856,1421,1549,1012,1480,5212,2541,1694,1793
ENSP00000360269,108,1025,2490,115,505,30,61,180,40,204,63,3242,187,486,191,63,170,79,47552,4167,35933
ENSP00000307684,1588,1266,2052,1492,1055,560,380,1121,431,1188,863,3027,1610,3050,3500,2398,1597,3746,2967,3152,1873
ENSP00000507781,12786,5179,11049,7108,5525,1124,4118,5701,2339,9408,3463,2857,2012,3844,2668,1776,2660,2854,3307,2653,2602
ENSP00000509854,616,237,674,373,482,110,14,278,72,251,139,1187,983,806,941,704,700,712,1295,993,1186
ENSP00000433883,679,593,424,400,744,35,105,435,92,173,166,430,520,495,900,495,600,341,742,655,685
ENSP00000437900,4069,2627,4152,5447,2890,939,4941,3648,1140,3324,1244,8189,3165,6284,7141,3023,4056,7921,7068,5486,4587
ENSP00000314971,2522,1436,9394,1573,3807,468,1500,1445,388,1196,644,4973,5559,4863,4989,3272,4714,4072,5695,4994,4710
ENSP00000418379,128,38,85,75,39,37,2,11,37,133,69,3,2,2,4,0,0,2,5,2,2
ENSP00000476270,2019,1628,1964,2184,726,395,863,1106,524,1539,656,909,746,617,1176,582,774,1611,1813,1593,1249
ENSP00000269142,1115,456,2143,873,641,162,336,857,278,893,333,442,418,504,366,255,415,342,438,577,470
ENSP00000258281,1067,622,558,645,313,297,369,560,201,613,322,1470,771,2460,1893,681,1501,875,1297,1418,596
ENSP00000312709,7966,2750,5581,4364,5853,842,1131,3963,1090,3091,1987,3666,6302,5596,5417,3594,3301,5078,4721,5772,5071
ENSP00000361998,62,7,24,5,25,1,11,30,2,5,18,101,15,21,8,4,5,11,40,2,9
ENSP00000393987,61,9,46,20,104,0,0,12,8,22,14,284,66,48,113,41,153,27,145,154,256
ENSP00000383933,59,73,1,50,51,1,124,66,30,127,44,657,0,14,639,87,106,1095,74,64,546
ENSP00000376678,2742,7098,2207,4337,6039,393,1499,7373,3007,6314,3210,40116,3473,138565,178801,13636,29956,102377,14092,80229,13702
