gene,TCGA.D7.5577.01A,TCGA.D7.6818.01A,TCGA.BR.4280.01A,TCGA.D7.8572.01A,GTEX.1399T.1326.SM.5PNVH,GTEX.13OVL.0011.R3b.SM.5L3I8,GTEX.Q2AI.0006.SM.2I3FG,GTEX.ZTSS.1226.SM.51MSZ
ENSP00000376183,243,226,329,209,0,0,0,0
ENSP00000451816,597,531,594,548,685,464,794,629
ENSP00000273261,259,383,460,412,1160,1042,1286,1093
ENSP00000464170,232,62,37,142,0,0,0,0
ENSP00000356331,163,62,257,283,100,0,200,159
ENSP00000447512,108,99,107,196,0,0,0,0
ENSP00000256646,286,342,251,380,0,0,0,0
ENSP00000375016,598,427,769,707,200,417,100,100
ENSP00000416739,187,262,276,315,0,0,0,0
ENSP00000269373,337,278,307,305,0,0,0,0
ENSP00000259365,59,356,49,141,0,0,0,0
ENSP00000337445,383,337,396,420,0,0,0,0
ENSP00000442756,159,252,49,214,598,513,0,0
ENSP00000324100,424,384,438,526,1099,1048,944,1202
ENSP00000410088,381,426,326,377,1099,1212,634,1407
ENSP00000426875,60,63,151,154,0,0,0,0
ENSP00000381526,255,513,218,599,950,159,0,740
ENSP00000453144,80,117,35,252,0,0,0,0
ENSP00000385575,139,270,346,322,0,0,0,0
ENSP00000497006,335,259,308,165,259,0,159,0
ENSP00000420133,93,180,168,149,1207,1365,677,1387
ENSP00000451261,447,439,522,482,0,0,0,240
ENSP00000261600,174,110,211,185,0,159,0,0
ENSP00000295743,142,42,66,157,0,0,0,0
ENSP00000408510,4,6,9,11,867,317,400,755
ENSP00000431134,424,672,544,151,0,159,0,0
ENSP00000484095,165,183,0,33,0,0,0,0
ENSP00000442774,32,89,76,134,726,1221,832,609
ENSP00000270235,16,3,11,11,359,332,0,391
ENSP00000398749,519,517,411,368,1070,1119,878,1189
ENSP00000421131,0,0,0,1,0,0,0,0
ENSP00000369564,0,0,0,0,0,0,0,0
ENSP00000490546,8,7,8,12,1091,966,1301,1159
ENSP00000502859,619,573,599,689,475,475,639,370
ENSP00000360597,402,331,283,176,0,159,0,0
ENSP00000254765,0,19,5,46,666,281,281,346
ENSP00000334300,8,2,0,3,0,0,0,0
ENSP00000448745,170,172,211,218,0,0,0,0
ENSP00000324560,257,333,268,313,500,912,625,521
ENSP00000359131,95,198,153,256,921,906,746,948
ENSP00000405890,130,239,200,227,0,0,0,0
ENSP00000474941,8,26,65,105,381,495,779,634
ENSP00000299698,2,1,1,23,1117,1164,904,1167
ENSP00000480474,1,3,1,13,0,0,0,0
ENSP00000391488,3,15,3,109,649,1024,159,718
ENSP00000360560,5,0,4,7,0,0,0,0
ENSP00000333591,1,61,60,20,29,0,165,0
ENSP00000374212,250,242,249,311,370,0,0,206
ENSP00000351039,1,19,3,23,1381,1128,1514,1424
ENSP00000358035,124,207,70,262,317,0,381,417
ENSP00000386230,203,153,153,131,0,159,0,0
ENSP00000497845,179,181,71,173,346,200,200,317
ENSP00000424643,143,108,104,131,281,555,0,0
ENSP00000335042,318,43,212,94,0,0,0,0
ENSP00000386488,110,54,173,144,585,438,484,296
ENSP00000362727,269,287,266,277,0,0,0,0
ENSP00000359488,371,105,217,251,0,0,0,0
ENSP00000237696,224,337,239,446,100,0,0,0
ENSP00000230381,14,120,6,58,159,750,100,346
ENSP00000375108,0,0,0,0,713,1049,129,678
ENSP00000347084,412,456,498,381,0,0,0,0
ENSP00000513847,317,396,359,332,1156,1086,1007,1108
ENSP00000485469,362,333,339,362,100,159,0,200
ENSP00000494863,169,112,254,245,0,0,0,0
ENSP00000250535,12,63,5,192,1154,1023,332,1344
ENSP00000362189,0,0,1,2,0,0,0,0
ENSP00000269299,53,142,40,161,0,0,0,0
ENSP00000265388,378,368,407,422,259,200,100,281
ENSP00000380932,0,0,0,0,1246,535,0,865
ENSP00000514892,279,377,304,330,771,1051,100,570
ENSP00000412325,599,542,401,400,0,100,0,0
ENSP00000489837,0,2,2,7,0,0,0,0
ENSP00000501042,0,20,0,0,0,0,103,0
ENSP00000420267,51,79,142,136,1039,934,711,1024
ENSP00000441365,323,485,303,571,405,829,0,0
ENSP00000360541,308,317,372,392,0,0,0,0
ENSP00000359665,316,349,265,323,0,0,0,0
ENSP00000299088,185,245,172,188,0,0,0,0
ENSP00000427595,173,260,158,323,0,200,0,0
ENSP00000344903,284,325,256,347,0,0,0,0
ENSP00000415725,39,49,36,88,0,0,0,0
ENSP00000370891,280,361,380,354,0,0,0,0
ENSP00000366297,169,251,268,200,555,755,847,728
ENSP00000432586,2,17,2,20,0,0,92,73
ENSP00000436269,350,445,273,397,0,0,0,0
ENSP00000440281,360,349,379,330,0,0,0,0
ENSP00000415549,733,677,713,718,0,0,200,0
ENSP00000416338,396,446,472,400,0,0,0,0
ENSP00000262031,277,277,283,349,0,0,0,0
ENSP00000419000,59,158,13,229,0,0,0,0
ENSP00000499852,2,206,3,12,0,0,0,0
ENSP00000494697,751,650,742,637,0,0,0,0
ENSP00000308479,204,42,142,108,0,0,0,0
ENSP00000363817,331,353,341,330,857,695,901,829
ENSP00000391582,250,267,208,283,200,159,0,200
ENSP00000496871,628,622,601,555,0,0,0,0
ENSP00000386321,54,111,124,53,1485,1309,979,1479
ENSP00000221859,535,431,416,386,0,0,0,0
ENSP00000432595,221,154,168,189,0,0,0,0
ENSP00000259006,300,319,171,224,0,232,0,0
ENSP00000402312,448,458,492,485,1156,1196,1290,1302
ENSP00000358647,626,503,492,470,159,0,0,0
ENSP00000376458,25,77,28,116,1479,1206,1108,1441
ENSP00000331734,6,316,0,38,0,0,0,0
ENSP00000403205,244,270,244,247,680,136,1061,818
ENSP00000260061,372,529,246,465,332,0,0,729
ENSP00000425770,166,171,203,234,1179,1000,1167,1129
ENSP00000364571,0,228,0,6,425,200,409,346
ENSP00000498371,0,9,0,6,0,0,0,0
ENSP00000260743,237,351,159,289,0,0,0,0
ENSP00000203407,657,653,656,546,1112,1064,1403,1149
ENSP00000493365,0,0,0,35,737,101,159,512
ENSP00000231749,9,127,5,22,1277,813,509,1122
ENSP00000369365,157,155,194,246,0,0,0,0
ENSP00000506573,343,374,341,437,0,0,0,0
ENSP00000488973,3,0,0,22,100,0,0,0
ENSP00000342188,13,66,55,93,1056,938,1179,974
ENSP00000470248,297,304,252,272,200,100,0,232
ENSP00000430046,109,68,76,97,1159,823,883,1019
ENSP00000430818,0,0,0,13,0,104,0,0
ENSP00000369372,1,0,1,3,0,0,0,0
ENSP00000511792,216,219,227,245,259,100,0,100
ENSP00000310923,89,315,281,300,0,0,0,0
ENSP00000368727,126,94,397,166,0,0,0,0
ENSP00000329735,93,167,49,102,100,0,0,0
ENSP00000515156,540,385,508,487,0,0,0,0
ENSP00000435790,79,86,117,220,0,0,0,0
ENSP00000301335,261,320,183,291,1102,1016,1087,1124
ENSP00000457428,37,33,88,60,844,570,772,833
ENSP00000401477,2,10,7,12,168,165,0,249
ENSP00000361524,319,344,368,342,1017,827,891,978
ENSP00000370448,0,0,0,3,517,370,477,159
ENSP00000327440,198,284,127,382,0,0,0,0
ENSP00000374891,211,32,107,162,0,0,0,0
ENSP00000370924,410,381,430,452,0,0,0,0
ENSP00000382340,363,424,369,393,0,0,0,100
ENSP00000501127,710,525,636,614,480,0,0,768
ENSP00000393887,8,9,1,77,0,100,0,0
ENSP00000434717,431,289,243,246,0,0,0,0
ENSP00000501881,53,61,29,85,0,232,0,0
ENSP00000463235,0,0,5,0,1013,1004,1137,890
ENSP00000381499,1,0,0,12,863,868,601,892
ENSP00000504261,304,258,220,285,0,0,0,0
ENSP00000416951,303,286,301,330,0,0,100,0
ENSP00000219478,158,204,158,177,0,0,0,232
ENSP00000494747,289,372,341,421,0,0,0,0
ENSP00000389432,1,1,0,21,0,0,0,0
ENSP00000370171,92,81,15,131,481,460,365,377
ENSP00000457291,116,165,127,114,737,762,611,828
ENSP00000358811,263,235,281,264,937,808,672,830
ENSP00000493267,0,0,0,2,973,920,1076,965
ENSP00000455308,410,408,396,452,0,0,0,0
ENSP00000364805,108,130,34,76,539,1140,159,734
ENSP00000459101,295,226,316,232,1059,960,1029,1100
ENSP00000300105,0,1,0,5,0,0,0,0
ENSP00000371886,20,13,47,40,0,0,0,0
ENSP00000493303,0,0,0,2,1197,1148,1067,1201
ENSP00000338217,191,242,119,330,0,452,0,200
ENSP00000378537,103,224,33,155,0,0,0,0
ENSP00000377711,214,356,148,424,863,793,847,959
ENSP00000380234,356,736,267,441,0,0,0,0
ENSP00000291582,2,4,1,11,0,0,0,0
ENSP00000352052,207,178,192,147,0,0,0,0
ENSP00000258456,0,0,0,5,100,200,0,0
ENSP00000229330,110,182,157,181,808,491,891,692
ENSP00000479449,173,118,221,211,159,0,0,0
ENSP00000457451,313,415,205,444,200,0,0,0
ENSP00000431532,204,127,168,165,0,0,0,0
ENSP00000371875,5,60,14,234,0,0,0,0
ENSP00000310557,492,302,487,334,1050,845,682,1100
ENSP00000344285,0,0,0,5,100,0,0,0
ENSP00000353652,29,57,14,134,100,0,0,0
ENSP00000504575,50,227,148,148,999,762,937,942
ENSP00000355966,252,372,321,300,281,417,0,100
ENSP00000330523,386,633,282,584,346,332,0,159
ENSP00000305556,752,680,667,721,0,0,0,159
ENSP00000451677,165,136,236,224,505,862,124,371
ENSP00000509355,262,284,206,256,0,0,0,0
ENSP00000481581,23,239,318,9,159,0,100,0
ENSP00000253799,14,19,5,38,829,400,0,779
ENSP00000495247,213,181,241,200,1025,901,607,888
ENSP00000378923,483,74,25,41,944,941,810,985
ENSP00000362085,635,693,554,522,1340,1183,1364,1399
ENSP00000278947,3,24,0,15,0,0,0,0
ENSP00000332449,297,120,72,119,100,0,0,0
ENSP00000477909,349,347,371,386,0,0,0,0
ENSP00000388566,432,268,290,249,100,0,0,0
ENSP00000367911,29,210,138,117,0,0,0,0
ENSP00000486327,458,344,492,391,0,0,0,0
ENSP00000255087,73,141,129,127,0,0,0,0
ENSP00000464134,4,21,3,22,0,0,0,0
ENSP00000396127,632,548,642,545,0,0,0,0
ENSP00000410430,352,271,339,351,346,100,0,232
ENSP00000398847,130,265,176,186,0,0,200,0
ENSP00000471312,13,3,2,2,0,0,0,0
ENSP00000493382,66,360,47,375,439,481,232,400
ENSP00000164024,141,281,134,106,1143,1075,1125,1135
ENSP00000472484,28,16,34,74,0,0,0,0
ENSP00000289166,88,302,27,121,811,1091,459,955
ENSP00000449116,1,2,7,15,0,0,0,0
ENSP00000489921,63,119,155,151,1046,1043,1034,1211
ENSP00000414553,0,139,2,10,0,0,0,0
ENSP00000435895,223,219,232,205,844,425,100,1192
ENSP00000287844,391,318,401,401,0,0,100,200
ENSP00000480090,6,6,13,27,406,298,0,159
ENSP00000389640,198,166,271,276,1081,860,552,985
ENSP00000335538,0,0,0,19,0,0,0,0
ENSP00000483283,211,263,40,24,575,653,527,464
ENSP00000451560,0,1,1,0,0,100,0,0
ENSP00000362219,29,26,8,35,0,0,0,0
ENSP00000249071,553,437,479,489,0,0,0,0
ENSP00000508967,8,3,28,9,0,0,0,0
ENSP00000341324,218,171,263,292,0,0,0,0
ENSP00000298159,189,255,133,243,0,0,0,0
ENSP00000393577,396,308,398,454,1241,1035,931,1231
ENSP00000512847,38,165,53,92,0,0,0,0
ENSP00000417003,46,107,73,171,159,0,0,359
ENSP00000483555,0,0,2,0,0,0,0,0
ENSP00000417206,41,23,33,39,0,0,0,0
ENSP00000301905,368,436,399,348,0,0,0,0
ENSP00000268489,184,241,176,321,300,100,200,159
ENSP00000298699,0,0,0,4,359,370,1009,232
ENSP00000451598,103,281,91,295,100,101,0,101
ENSP00000498625,456,516,467,483,940,814,898,649
ENSP00000405088,441,545,404,480,849,659,425,857
ENSP00000399144,0,0,2,7,300,0,100,159
ENSP00000513827,225,271,331,342,0,0,0,0
ENSP00000355077,378,421,384,312,744,595,567,517
ENSP00000493154,0,0,0,2,1014,849,477,1143
ENSP00000393073,0,0,0,1,0,100,0,0
ENSP00000333640,135,339,10,84,0,0,0,0
ENSP00000359130,302,243,322,395,985,710,281,947
ENSP00000429796,228,241,207,356,0,0,0,0
ENSP00000227524,603,511,549,687,0,0,0,0
ENSP00000462429,22,12,22,34,758,359,0,575
ENSP00000433742,78,173,123,158,0,0,0,0
ENSP00000462555,229,170,262,299,0,0,0,0
ENSP00000389289,136,0,1,9,0,100,0,0
ENSP00000386302,191,142,166,203,564,543,200,370
ENSP00000472376,132,127,56,140,899,881,1194,853
ENSP00000404499,5,0,0,4,0,0,0,0
ENSP00000290536,22,218,8,151,1105,1147,910,1173
ENSP00000358045,537,473,303,418,0,0,0,0
ENSP00000443475,646,561,591,607,370,0,100,232
ENSP00000448366,312,268,361,350,370,281,100,300
ENSP00000420472,232,143,212,176,0,0,0,0
ENSP00000475194,202,74,151,144,0,0,0,0
ENSP00000369286,323,339,192,193,0,0,0,0
ENSP00000299565,139,206,176,114,0,0,0,0
ENSP00000483973,279,298,336,334,0,0,0,0
ENSP00000474984,1,4,2,6,825,671,615,806
ENSP00000457011,124,215,89,140,654,452,0,359
ENSP00000318142,14,14,10,29,0,0,0,0
ENSP00000342032,302,283,260,299,1109,932,509,959
ENSP00000218316,2,0,0,2,0,0,0,0
ENSP00000384766,1,4,1,6,1081,927,1038,1135
ENSP00000480882,56,54,69,58,867,159,745,452
ENSP00000244766,60,141,388,117,970,877,776,953
ENSP00000466056,104,65,93,138,0,0,0,0
ENSP00000479595,3,14,8,13,0,0,0,0
ENSP00000419692,316,376,280,311,661,529,843,513
ENSP00000370254,296,105,59,48,0,0,0,0
ENSP00000215743,493,428,267,547,0,0,0,0
ENSP00000468130,497,415,461,455,0,0,0,0
ENSP00000329668,12,24,7,77,0,0,0,0
ENSP00000485324,0,0,0,0,861,266,539,159
ENSP00000344786,92,289,18,148,0,0,0,0
ENSP00000364126,396,381,371,422,1228,1073,1159,1379
ENSP00000364601,0,0,1,5,0,100,0,0
ENSP00000395061,527,528,485,496,0,0,0,0
ENSP00000321320,416,445,360,390,0,0,0,0
ENSP00000490038,11,44,100,176,0,0,0,0
ENSP00000361302,65,331,204,191,0,0,0,0
ENSP00000342448,0,0,0,9,0,0,0,0
ENSP00000384040,7,27,6,15,0,0,0,0
ENSP00000426951,277,460,198,305,0,0,0,0
ENSP00000384075,349,528,351,153,100,0,0,100
ENSP00000357178,0,4,2,7,0,0,0,0
ENSP00000390063,171,258,267,301,100,232,0,0
ENSP00000078445,131,57,79,361,0,148,74,285
ENSP00000379204,10,26,26,314,0,0,0,0
ENSP00000297767,0,0,0,14,0,0,0,0
ENSP00000333487,0,1,0,10,654,564,486,613
ENSP00000158762,145,113,99,127,1136,743,200,846
ENSP00000371388,209,136,144,187,0,0,0,0
ENSP00000417522,544,551,649,526,0,0,0,0
ENSP00000347428,0,0,0,0,0,0,0,0
ENSP00000357728,10,12,73,39,718,100,0,346
ENSP00000413497,140,119,182,167,100,543,359,200
ENSP00000253048,391,373,327,398,100,0,0,0
ENSP00000376957,14,12,9,59,0,0,0,0
ENSP00000379364,510,444,548,516,200,100,0,0
ENSP00000494321,2,350,1,16,0,0,0,0
ENSP00000478600,134,327,88,317,346,0,0,695
ENSP00000301318,14,29,13,71,0,0,0,0
ENSP00000386502,30,28,30,45,0,0,0,0
ENSP00000362744,915,866,1028,812,0,0,0,0
ENSP00000441130,722,639,645,608,564,417,346,611
ENSP00000331411,26,252,20,50,930,963,1182,1073
ENSP00000363694,206,390,319,243,0,100,0,0
ENSP00000397491,195,242,216,271,200,409,100,100
ENSP00000374847,624,425,728,838,0,0,0,0
ENSP00000454697,2,4,0,9,0,0,0,0
ENSP00000438209,72,134,198,287,1183,1111,1289,1174
ENSP00000402346,168,233,343,320,0,0,0,0
ENSP00000274520,0,0,12,0,949,898,532,921
ENSP00000394950,103,100,277,219,0,0,0,0
ENSP00000439902,126,116,164,194,0,0,0,0
ENSP00000307259,29,42,10,29,0,100,0,0
ENSP00000298130,299,443,495,412,0,0,0,0
ENSP00000362306,110,140,291,239,370,232,159,281
ENSP00000432487,233,216,271,254,159,159,634,0
ENSP00000427300,202,268,333,309,0,0,0,0
ENSP00000402154,21,21,26,24,880,638,600,965
ENSP00000341821,426,447,375,425,700,200,159,688
ENSP00000391007,264,234,301,282,332,300,100,391
ENSP00000417686,543,471,518,465,0,0,0,0
ENSP00000235090,406,366,460,387,0,0,0,0
ENSP00000386504,177,247,340,237,0,200,0,0
ENSP00000223129,381,351,305,222,1039,889,861,1158
ENSP00000502643,188,206,243,228,823,678,570,870
ENSP00000352941,150,147,226,188,1243,1053,747,1272
ENSP00000379838,348,480,324,333,409,1170,370,559
ENSP00000251020,68,28,37,93,0,0,0,0
ENSP00000466964,0,67,23,318,1126,1056,1385,1180
ENSP00000388667,88,197,42,200,0,259,0,200
ENSP00000436973,327,351,331,388,159,100,346,100
ENSP00000309640,194,263,180,272,1000,902,754,986
ENSP00000280481,4,13,0,81,752,464,346,678
ENSP00000483468,0,0,0,18,0,100,0,0
ENSP00000263280,481,466,387,403,0,0,0,100
ENSP00000411013,362,115,86,190,0,0,0,0
ENSP00000439973,446,432,354,417,259,0,165,207
ENSP00000507760,239,521,438,275,0,0,0,0
ENSP00000389877,186,163,252,182,1001,903,567,924
ENSP00000267970,615,500,610,517,0,0,0,0
ENSP00000262198,207,247,309,340,200,943,159,100
ENSP00000514530,91,198,60,189,0,0,0,0
ENSP00000330320,253,142,165,159,1061,807,1337,830
ENSP00000223208,118,169,106,147,0,100,0,59
ENSP00000399780,2,7,7,12,0,0,0,0
ENSP00000457982,214,176,261,223,0,0,0,0
ENSP00000405047,11,62,7,134,863,774,688,879
ENSP00000438993,169,155,203,197,425,376,317,432
ENSP00000328088,256,183,294,305,0,0,0,0
ENSP00000513459,19,95,28,31,0,0,0,0
ENSP00000417365,189,142,248,255,0,0,0,0
ENSP00000323696,479,474,401,498,1131,951,1139,1019
ENSP00000444838,35,42,71,71,0,0,0,0
ENSP00000451449,447,570,323,582,0,0,0,0
ENSP00000490841,335,305,358,343,370,248,349,132
ENSP00000309538,246,184,52,25,940,779,259,921
ENSP00000347558,278,391,296,314,332,100,609,232
ENSP00000400309,149,295,110,348,1038,849,878,1019
ENSP00000333915,21,7,11,7,391,359,100,464
ENSP00000353910,389,254,408,371,100,0,200,0
ENSP00000360671,795,798,861,737,0,0,0,0
ENSP00000470538,22,19,33,17,657,692,543,674
ENSP00000424694,262,289,337,350,300,0,0,0
ENSP00000485506,2,15,2,11,0,0,0,0
ENSP00000453855,478,313,235,290,793,767,1022,708
ENSP00000296452,5,197,8,27,406,190,0,293
ENSP00000371234,20,79,13,250,0,100,0,0
ENSP00000206542,241,226,258,191,0,0,0,0
ENSP00000351933,254,315,355,346,0,0,0,0
ENSP00000361811,31,31,31,60,0,0,0,0
ENSP00000234590,838,791,833,643,0,0,0,0
ENSP00000343377,78,68,92,160,0,0,0,0
ENSP00000273814,289,295,364,307,0,0,0,0
ENSP00000272748,190,240,318,297,0,0,0,0
ENSP00000358414,365,426,32,690,748,664,1385,754
ENSP00000482147,315,309,340,402,898,799,100,940
ENSP00000436150,99,190,50,223,853,862,443,719
ENSP00000434602,216,24,10,59,159,259,200,0
ENSP00000399558,81,94,274,151,0,0,0,0
ENSP00000357475,134,321,104,312,1073,1343,517,1315
ENSP00000353794,30,83,25,91,336,0,0,59
ENSP00000363804,511,287,412,361,0,0,0,0
ENSP00000356560,17,161,23,71,0,0,0,0
ENSP00000340568,0,9,7,15,0,0,0,0
ENSP00000251646,2,0,1,4,0,0,281,0
ENSP00000493053,0,0,0,0,0,0,0,0
ENSP00000252321,20,27,20,37,0,0,0,0
ENSP00000492439,0,0,0,0,0,432,0,0
ENSP00000261326,148,228,268,259,0,0,0,318
ENSP00000502022,540,476,447,487,768,693,0,846
ENSP00000363748,8,214,245,71,281,159,0,159
ENSP00000263800,12,248,303,63,439,570,539,561
ENSP00000422097,0,0,0,0,100,0,0,0
ENSP00000432181,643,704,658,696,0,0,0,0
ENSP00000389168,241,208,267,294,517,0,0,200
ENSP00000380763,259,307,305,328,1129,1121,1220,1135
ENSP00000405577,57,248,94,346,0,100,159,0
ENSP00000465688,93,299,90,189,312,103,0,108
ENSP00000434044,155,126,193,159,0,0,0,0
ENSP00000356432,4,6,1,57,332,359,0,346
ENSP00000459295,82,85,117,110,0,0,0,0
ENSP00000358309,9,12,7,102,692,100,0,365
ENSP00000461181,601,600,595,643,400,486,446,513
ENSP00000394791,239,234,220,298,1317,1152,1124,1319
ENSP00000412054,142,144,255,181,159,100,100,100
ENSP00000435632,261,275,328,289,1035,939,798,1078
ENSP00000505531,817,693,925,776,0,0,0,0
ENSP00000354053,102,256,119,304,567,200,1066,675
ENSP00000238647,383,426,302,457,0,0,0,0
ENSP00000491614,80,55,125,121,539,559,0,425
ENSP00000334452,0,0,0,2,100,159,0,0
ENSP00000308921,1,20,17,26,828,899,1037,1024
ENSP00000435905,156,209,190,241,0,0,0,0
ENSP00000318154,425,380,433,410,159,0,100,0
ENSP00000516406,0,1,0,3,0,100,0,200
ENSP00000477526,247,213,274,273,0,0,0,300
ENSP00000459746,7,6,9,55,0,0,100,0
ENSP00000356065,0,0,1,4,863,694,638,864
ENSP00000334714,0,0,1,6,291,441,200,106
ENSP00000468703,288,594,253,613,0,0,0,0
ENSP00000368701,217,277,256,305,1045,630,0,942
ENSP00000457904,0,0,0,1,724,611,281,567
ENSP00000371188,69,109,140,92,481,995,259,602
ENSP00000360664,310,225,266,304,0,0,0,0
ENSP00000302274,20,37,7,24,0,0,0,0
ENSP00000424257,4,3,3,12,0,100,0,0
ENSP00000409858,118,21,117,51,719,539,317,664
ENSP00000359481,282,264,265,312,0,0,0,0
ENSP00000358515,24,126,111,112,629,745,100,536
ENSP00000392606,9,224,19,218,996,786,619,1069
ENSP00000493060,0,0,0,0,0,0,0,0
ENSP00000232888,411,341,389,393,1200,976,1000,1285
ENSP00000377060,360,430,369,453,914,916,719,763
ENSP00000407555,457,516,463,503,0,0,0,0
ENSP00000272252,458,408,456,359,760,1012,232,767
ENSP00000384660,441,454,496,513,0,0,0,0
ENSP00000246229,375,376,409,550,0,0,0,0
ENSP00000498824,294,287,324,344,0,0,0,0
ENSP00000386704,129,146,134,200,0,0,0,0
ENSP00000371373,26,32,56,59,0,0,0,0
ENSP00000288840,285,136,175,237,779,853,980,630
ENSP00000467360,10,0,1,5,0,0,0,0
ENSP00000437409,0,1,5,5,346,0,0,100
ENSP00000228468,88,96,95,188,1043,1022,941,1122
ENSP00000381005,0,0,0,22,0,0,0,0
ENSP00000412300,331,222,330,309,875,794,588,976
ENSP00000358423,157,342,65,182,0,0,0,0
ENSP00000391603,227,209,238,183,0,0,0,0
ENSP00000489608,11,16,14,44,0,0,0,0
ENSP00000297258,293,289,384,322,100,0,0,0
ENSP00000357708,1142,802,903,751,0,0,0,100
ENSP00000346536,0,0,0,28,1000,1033,1013,1029
ENSP00000354488,50,48,52,58,0,0,0,0
ENSP00000244289,98,211,157,197,0,0,0,0
ENSP00000440167,204,119,202,270,600,593,100,359
ENSP00000355065,5,18,1,10,359,200,0,0
ENSP00000448750,485,390,531,491,100,0,0,0
ENSP00000454561,19,56,29,168,0,0,0,0
ENSP00000493417,0,0,0,2,0,159,0,0
ENSP00000479492,331,296,398,340,0,0,0,0
ENSP00000450480,88,138,42,196,0,0,0,0
ENSP00000369547,0,20,20,138,0,0,0,0
ENSP00000513306,2,3,11,15,0,317,0,0
ENSP00000478147,518,197,463,314,0,0,0,0
ENSP00000325868,0,5,0,1,1289,841,583,1026
ENSP00000434673,176,160,212,150,0,0,0,0
ENSP00000380901,131,234,31,296,100,0,0,0
ENSP00000463325,111,294,115,283,370,100,822,159
ENSP00000358850,495,510,464,468,326,0,190,160
ENSP00000362036,465,497,493,486,0,0,0,0
ENSP00000357429,30,2,3,3,0,0,0,0
ENSP00000449079,12,285,3,36,0,0,0,0
ENSP00000488907,230,217,227,276,0,0,0,0
ENSP00000357702,117,127,91,151,200,100,0,159
ENSP00000331791,25,59,7,69,317,259,0,346
ENSP00000494644,2,4,0,8,159,0,300,0
ENSP00000335106,250,246,283,291,0,0,0,0
ENSP00000434641,292,208,304,245,0,0,0,0
ENSP00000357005,356,393,439,389,0,0,0,0
ENSP00000218006,2,0,0,1,0,0,0,0
ENSP00000374803,0,6,5,25,0,1111,100,200
ENSP00000446309,72,23,35,30,0,0,0,0
ENSP00000327786,0,4,13,15,567,159,0,607
ENSP00000494704,402,342,481,475,200,0,200,0
ENSP00000498246,21,167,52,87,278,0,0,0
ENSP00000425325,9,26,8,55,509,0,843,200
ENSP00000306997,9,0,1,4,0,100,0,0
ENSP00000419705,0,7,0,3,0,0,0,0
ENSP00000370128,430,541,573,378,0,0,0,0
ENSP00000378815,326,304,302,339,0,0,0,0
ENSP00000395916,2,21,1,67,359,300,0,300
ENSP00000254508,194,531,277,490,0,0,0,0
ENSP00000335673,239,274,257,247,311,0,117,376
ENSP00000349575,401,464,359,458,591,543,475,654
ENSP00000302855,0,32,21,77,1157,1017,724,1124
ENSP00000180166,14,1,0,12,0,0,0,0
ENSP00000343486,0,0,1,2,1149,525,232,1002
ENSP00000424798,73,116,167,232,0,0,0,0
ENSP00000363398,10,27,1,14,913,1038,615,1098
ENSP00000330612,0,0,0,0,0,0,0,0
ENSP00000435466,1,6,1,9,439,0,446,100
ENSP00000370299,38,67,13,275,943,834,733,904
ENSP00000505185,720,645,632,633,0,0,0,0
ENSP00000429517,180,247,177,236,232,446,0,100
ENSP00000374071,0,6,0,15,1355,1242,1164,1293
ENSP00000249041,0,4,2,12,0,0,0,0
ENSP00000453268,131,82,70,121,1041,964,646,1014
ENSP00000212015,235,262,257,254,0,0,0,0
ENSP00000351602,334,181,383,423,0,0,0,0
ENSP00000381931,416,334,419,415,1360,887,1755,1326
ENSP00000217740,90,102,185,188,0,0,0,0
ENSP00000252211,74,101,108,161,0,0,100,0
ENSP00000483505,362,436,250,399,0,0,281,100
ENSP00000290949,404,411,386,369,317,486,0,0
ENSP00000265627,8,162,5,70,0,0,0,0
ENSP00000383456,414,388,576,42,0,0,0,0
ENSP00000359600,94,109,127,183,1018,661,694,746
ENSP00000501191,0,0,0,3,0,100,100,100
ENSP00000254770,235,155,285,282,1143,922,0,979
ENSP00000353278,250,322,274,324,0,0,0,0
ENSP00000513061,347,334,347,376,905,1057,641,960
ENSP00000284629,0,0,0,2,0,0,0,0
ENSP00000384665,349,182,289,235,0,0,0,0
ENSP00000175756,352,475,363,428,0,0,0,0
ENSP00000306574,165,126,183,186,0,100,0,0
ENSP00000259357,0,5,0,19,1057,933,532,1178
ENSP00000207457,6,120,14,51,843,717,1225,639
ENSP00000335614,205,256,178,144,1157,1001,1240,1086
ENSP00000447756,372,540,442,478,0,0,0,0
ENSP00000265440,108,81,87,130,0,0,0,0
ENSP00000420020,92,240,202,368,0,0,0,0
ENSP00000282091,0,0,0,0,0,0,100,0
ENSP00000262741,286,194,190,200,214,152,69,0
ENSP00000418649,772,823,1045,912,731,1185,332,767
ENSP00000282111,126,174,76,230,1269,977,966,1262
ENSP00000371503,6,11,4,16,0,0,0,0
ENSP00000225371,2,10,3,18,0,0,159,0
ENSP00000499123,33,19,1,17,0,0,491,425
ENSP00000418582,87,72,133,107,1083,975,452,1092
ENSP00000359137,303,145,119,259,1165,804,586,1135
ENSP00000351832,216,220,287,300,200,159,0,100
ENSP00000323795,0,1,1,3,0,0,0,0
ENSP00000363266,160,155,93,133,200,317,0,100
ENSP00000402366,55,21,62,24,0,0,0,0
ENSP00000273590,324,504,381,369,0,0,0,0
ENSP00000468512,0,2,1,4,0,0,0,0
ENSP00000504541,514,377,397,421,0,0,0,0
ENSP00000304044,180,297,30,76,300,259,581,346
ENSP00000353462,54,73,57,82,0,0,0,0
